,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BoxCoxPrice,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LogPrice,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,SalePrice,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemod/Add,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_No,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_A (agr),MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Oth,SaleType_VWD,SaleType_WD ,Utilities_AllPub,Utilities_NoSewr
0,11.718228468762483,0.0,0.0,0.7304631471189666,1.5409627556327752,2.563355545019274,2.055641538058108,1.5409627556327752,10.934618655762014,0.0,0.0,2.2596737867230705,0.7304631471189666,0.0,2.055641538058108,8.29484095560287,0.7304631471189666,0.0,1.1943176378757767,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.0,0.7304631471189666,2.055641538058108,9.294080796212425,0.7304631471189666,2.055641538058108,1.5409627556327752,2.055641538058108,14.1482947440103,11.718228468762483,0.0,0.0,0.7304631471189666,1.8203341036428238,0.0,3.108241212296951,18.491717969785224,0.0,0.0,0.0,2.055641538058108,6.448232316019433,0.0,2.750250297485029,0.0,2.440268378362637,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,32.61402405219355,0.0,0.7304631471189666,2.2596737867230705,11.718228468762483,0.0,14.1482947440103,14.19064737641105,1.5409627556327752,13.730882561077351,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,13.028935266168922,0.0,0.0,0.7304631471189666,1.5409627556327752,2.5551229685806494,2.055641538058108,1.1943176378757767,12.338074434417361,0.0,2.055641538058108,2.2596737867230705,0.7304631471189666,0.0,0.7304631471189666,0.0,0.7304631471189666,8.22211358542376,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.5409627556327752,0.0,0.7304631471189666,1.1943176378757767,8.047888977723783,0.7304631471189666,2.055641538058108,1.1943176378757767,2.055641538058108,14.103851511653946,13.028935266168922,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,0.0,3.093447871850799,20.52990365476801,5.968980585391403,1.5409627556327752,0.0,2.055641538058108,0.0,11.831021744455525,2.6025944687727294,5.0120772195485275,1.8203341036428238,2.055641538058108,1.1943176378757767,0.0,1.5409627556327752,31.862220969304396,0.0,0.7304631471189666,2.2596737867230705,12.338074434417361,0.0,14.103851511653946,14.103851511653946,1.5409627556327752,14.821721294540218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2,12.429294356955962,11.699043042488054,0.0,0.7304631471189666,1.5409627556327752,2.6011317416221353,2.055641538058108,1.1943176378757767,9.329379793154162,0.0,1.1943176378757767,2.2596737867230705,0.0,0.0,1.1943176378757767,11.410720730871269,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.1943176378757767,0.7304631471189666,1.1943176378757767,2.055641538058108,11.105325148456878,1.1943176378757767,2.055641538058108,1.1943176378757767,2.055641538058108,14.19064737641105,14.13723429091449,0.7304631471189666,0.0,0.7304631471189666,1.1943176378757767,0.0,3.1773916936855375,19.743012172158533,6.098626104970388,1.5409627556327752,0.0,2.885846472488202,0.0,0.0,1.8203341036428238,5.285266416806648,1.8203341036428238,2.440268378362637,1.1943176378757767,0.0,1.5409627556327752,36.423391129936824,0.0,0.7304631471189666,2.6025944687727294,12.429294356955962,0.0,14.19064737641105,14.19064737641105,1.5409627556327752,15.581642769682785,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3,11.085948006884667,11.222867447268218,0.0,1.1943176378757767,1.5409627556327752,2.577099653722342,2.055641538058108,1.5409627556327752,10.74097393831022,0.0,1.1943176378757767,2.2596737867230705,0.7304631471189666,0.0,1.1943176378757767,6.02174235239564,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,1.1943176378757767,2.055641538058108,10.072964688066048,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.18127774085417,13.105769838789474,0.7304631471189666,0.0,0.7304631471189666,1.1943176378757767,0.0,3.133154051325954,14.424808501166465,4.137710644618417,1.5409627556327752,0.0,1.1943176378757767,8.274265741119429,0.0,2.6025944687727294,0.0,1.8203341036428238,2.440268378362637,1.1943176378757767,0.0,1.5409627556327752,33.92869943395561,0.0,0.7304631471189666,2.055641538058108,11.038947685692156,3.858806663498184,14.18127774085417,14.182841004523032,1.1943176378757767,14.299750150716978,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4,11.558112087473278,11.753109857707855,0.0,0.7304631471189666,1.5409627556327752,2.5667374375367915,2.055641538058108,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,2.055641538058108,11.558112087473278,0.7304631471189666,9.25112953344019,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.1943176378757767,0.7304631471189666,0.7304631471189666,2.055641538058108,8.365618533147526,0.7304631471189666,2.055641538058108,1.5409627556327752,2.055641538058108,14.049149951577919,13.663001135317261,0.0,0.0,0.7304631471189666,1.8203341036428238,0.0,3.1143460071937885,19.39232410339858,5.831327892742091,0.0,0.0,3.128238685769432,0.0,0.0,2.750250297485029,0.0,2.055641538058108,2.440268378362637,1.1943176378757767,0.0,1.5409627556327752,32.93045036314161,0.0,0.7304631471189666,2.440268378362637,11.558112087473278,0.0,14.049149951577919,14.103851511653946,0.0,14.898653039081209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,11.527818496029916,11.389603553790803,0.0,0.7304631471189666,1.5409627556327752,2.576367404824311,2.055641538058108,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.1943176378757767,11.527818496029916,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,2.055641538058108,0.7304631471189666,1.1943176378757767,2.055641538058108,9.545441074298509,1.1943176378757767,2.055641538058108,0.0,2.055641538058108,14.175018034740056,13.443610180761802,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.0,3.131819825492003,20.016915832574014,0.0,0.0,0.0,2.885846472488202,0.0,0.0,2.440268378362637,4.969939052451073,1.8203341036428238,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,33.85670016321043,0.0,0.7304631471189666,2.440268378362637,11.527818496029916,0.0,14.175018034740056,14.176583960216393,0.7304631471189666,14.731073385907942,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6,12.408661140553441,12.867707010556808,0.0,0.7304631471189666,1.8203341036428238,2.609134227671642,2.055641538058108,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,1.1943176378757767,12.34862579685112,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.1943176378757767,0.7304631471189666,1.5409627556327752,2.055641538058108,11.259868090259067,1.5409627556327752,2.055641538058108,0.0,2.055641538058108,14.187526814497952,14.760638998106923,0.7304631471189666,0.0,0.7304631471189666,1.1943176378757767,0.0,3.1923219722365417,21.022188931419183,6.574446614595114,0.0,0.0,2.885846472488202,7.944502934774821,0.0,2.6025944687727294,4.969939052451073,1.8203341036428238,2.6025944687727294,1.1943176378757767,0.0,1.5409627556327752,37.31469441639095,0.0,0.7304631471189666,2.885846472488202,12.34862579685112,6.9168874400292815,14.187526814497952,14.189087426187385,1.5409627556327752,15.9902998119973,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7,11.876891119645324,11.222867447268218,7.397497957722461,0.7304631471189666,1.5409627556327752,2.5900079920342045,2.055641538058108,1.5409627556327752,9.025890350388508,0.0,2.055641538058108,2.2596737867230705,0.0,0.0,1.1943176378757767,11.386070382335237,0.7304631471189666,0.0,1.8203341036428238,1.5409627556327752,1.8203341036428238,1.1943176378757767,0.7304631471189666,0.7304631471189666,2.055641538058108,9.951171656935063,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.103851511653946,13.562418174740953,0.7304631471189666,0.0,0.7304631471189666,1.8203341036428238,0.0,3.156805670229555,19.34214722249999,5.968980585391403,0.0,0.0,2.750250297485029,0.0,0.0,2.440268378362637,4.882972919330174,2.2596737867230705,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,35.236027325829326,0.0,0.7304631471189666,2.2596737867230705,12.303551331145187,0.0,14.060479073569079,14.103851511653946,0.7304631471189666,15.142417501398752,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8,12.869967192359528,0.0,0.0,0.7304631471189666,1.1943176378757767,2.5928080708481946,2.055641538058108,1.5409627556327752,12.13942021029482,0.0,1.1943176378757767,2.2596737867230705,0.7304631471189666,0.0,0.0,8.711412885510219,0.7304631471189666,0.0,1.8203341036428238,1.1943176378757767,1.8203341036428238,1.5409627556327752,0.0,1.1943176378757767,2.055641538058108,10.121375089378052,1.1943176378757767,2.055641538058108,0.0,2.055641538058108,14.184403604277843,12.869967192359528,0.0,0.0,0.7304631471189666,1.1943176378757767,0.0,3.1619695250304294,18.41176398855264,0.0,0.0,0.0,2.055641538058108,7.278278985320871,0.0,2.6025944687727294,4.2014612941903655,1.8203341036428238,2.6025944687727294,1.1943176378757767,0.0,1.5409627556327752,35.52944560366787,0.0,0.7304631471189666,2.2596737867230705,12.80381202379655,8.013883697367245,14.184403604277843,14.185965540731983,1.5409627556327752,14.972794582239972,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
9,11.493820273589396,0.0,0.0,0.7304631471189666,1.1943176378757767,2.5025050881614903,0.7304631471189666,1.5409627556327752,0.0,0.0,2.2596737867230705,2.2596737867230705,0.0,0.0,2.055641538058108,11.493820273589396,0.0,6.65495044352145,1.8203341036428238,1.5409627556327752,1.1943176378757767,1.5409627556327752,0.0,0.7304631471189666,2.055641538058108,0.0,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,0.0,11.493820273589396,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,0.0,3.0010370360498317,16.13781661141685,4.969939052451073,1.5409627556327752,0.0,2.2596737867230705,0.0,0.0,0.0,0.0,1.5409627556327752,1.8203341036428238,0.0,0.0,1.5409627556327752,27.60729674679524,0.0,0.7304631471189666,2.055641538058108,11.493820273589396,0.0,14.05886277478713,14.103851511653946,1.1943176378757767,13.48175853091595,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
10,13.160227391272157,0.0,0.0,0.7304631471189666,1.5409627556327752,2.5845720023465226,2.055641538058108,0.0,11.507462835775465,0.0,0.0,2.2596737867230705,0.0,0.7304631471189666,2.055641538058108,10.868631091996152,0.7304631471189666,7.68574736325982,1.8203341036428238,1.5409627556327752,1.8203341036428238,2.055641538058108,1.1943176378757767,1.1943176378757767,2.055641538058108,10.189934126006927,1.1943176378757767,2.055641538058108,1.5409627556327752,2.055641538058108,14.141978564871918,13.160227391272157,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,0.0,3.1468148931588154,22.67224450657634,6.5538803774442425,1.5409627556327752,0.0,2.055641538058108,7.397497957722461,0.0,2.750250297485029,6.808145364123843,1.8203341036428238,2.2596737867230705,1.1943176378757767,0.0,1.5409627556327752,34.67655010452043,0.0,0.7304631471189666,2.2596737867230705,13.160227391272157,6.969460479809202,14.141978564871918,14.141978564871918,1.1943176378757767,15.331496530687673,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
